headline,year
"Check Out These 6 Unique Engagement Rings, Scott",2016
"Spend More Money on Makeup, You Useless Spinster",2016
"Fresh, Quirky Train Tracks For Your Engagement Photos",2016
24-Hour Makeup Perfect for Vegas Benders with Michelle,2016
How To Look Windswept Even Though You Showed Up 45 Minutes Early To The Bar,2016
"I Omitted ‘Sorry’ From My Vocabulary for a Week and Boy, Was My Boyfriend Mad",2016
How to Network Through That Crack in The Bathroom Stall,2016
Spooky! These Women All Painted The Exact Same Picture While Drinking Wine,2016
5 Billowy Dresses to Make Him Fall In Love With The Idea of You,2016
The Truth About Being a Single Chewbacca Mom,2016
Email Sign-Offs To Let Him Know You’re A Chick Who Can Hang,2016
"5 Birth Control Cases That Say, ‘I’m Ready to Accessorize, Not to Have a Baby’",2016
"Leg Stretches That Say, ‘My Vagina Is Right Here’",2016
Should You Kiss His Roommate On The First Date?,2016
"Please, Take On The Burden Of Letting Me Know How I Can Help You With Your Loss",2016
Decorate Your Hands!,2016
8 Brands More Responsive Than Your Boyfriend,2016
Adorable Notebooks to Add to Your Collection of Unused Notebooks,2016
"‘I Don’t Need Any New Friends,’ Declares Woman Who Wasn’t Offered Any",2016
How to Get the Cute Lifeguard to Notice You Before You Drown,2016
Brave! Woman Looks At Everyone Else In Group Photo Before Zooming In On Self,2016
5 Sex Moves That Will Make Sure You’re The Best He’s Ever Had In An Abandoned Warehouse,2016
Summer Work Dresses So Lightweight You Won’t Even Notice They’re Stuck To Your Underwear,2016
How To Live Your Life Like A Horny Male Writer Is Profiling You,2016
"As Long As He’s Happy And I’m Happy, Then I’m Happy",2016
Rachel Freezing Some Bullshit into a Popsicle,2016
How to Keep Your Relationship Alive So You Can Keep Using His Printer,2016
On Mouth Time: What Mens Think About (w/Irene Marquette),2016
Woman Taken to Shower for Emergency Leg Shave,2016
6 Masters Degrees to Get While You Wait For Him To Text Back,2016
4 Texts to Get The Group Text Going Again,2016
Cute Autumn Scarves We’re Writing About Waaaay Too Early,2016
"Male Feminists Who Are Hot, Thank God",2016
Get Him to Notice You with Girlish Fainting Spells,2016
Melania Trump Responds: ‘The Only Thing We Have to Fear is Fear Itself’,2016
"What’s Your True Age, According to Your Birth Certificate?",2016
Boyfriend Blows Rom-Com Plot Wide Open,2016
Drugstore Lipsticks to Write Threatening Messages on His Mirror,2016
How I Moved Past His Affair by Also Fucking Her,2016
4 Fun Pokémon GO Tips That Will Do Very Little to Soothe This Broken Nation,2016
This New Dating App Takes All The Men You Reject and Puts Them in a Fantasy Football League For Some Reason,2016
Body Cam Proves Another Black Man’s Innocence,2016
5 Mistakes Every Woman Should Dwell On,2016
"The One Reason Men Don’t Like Smart, Successful, Smelly Women",2016
How To Lose Weight When You Keep Finding Cookies Everywhere,2016
Facebook Stickers to Gently End The Conversation,2016
Bras That Feel Good To Take Off After a Long Day of Being a Bounty Hunter,2016
Aunt Wants to Know If That’s How You Talk To Your Friends,2016
How to Take Back the Word ‘Cunt’ Without Being a Bitch,2016
This Couple’s Incredible Story Will Move You to Click on Something Else,2016
5 Signs He’s Not That Into This Proposal,2016
Woman Builds Her Personality Around Hatred of Popular Things,2016
Sleeveless Turtlenecks That Are Perfect for No Fucking Season,2016
Little Bags to Put in Big Bags for Some Sense of Order,2016
"Accessories That Scream, ‘You Said You’d Leave Your Wife Six Months Ago!’",2016
Wow! This Woman Invited A Guy Over To Force Herself To Clean Her Room,2016
"I’m Not Like Other Girls, Except That an IKEA Dresser Has Fallen On Me",2016
Sunglasses to Hide That Your Eyes Were Stolen by a Witch in the Night,2016
How To Convince Your Mom That Your Sex Towel Is A Regular Towel,2016
On Mouth Time: We’re Trapped in LA! (w/Kay Cannon),2016
More Than a Pretty Face: These Celebs Also Have Amazing Asses,2016
Tips for Better Sleep That You’ve Already Heard and Refuse To Try,2016
4 Açaí Bowls That You’re Just Going To Point To Instead of Pronouncing,2016
Friendship Not Renewed for a Fifth Season,2016
How to Get Away With Posting The Pic Only You Look Good In,2016
"Women Are Ghostbusters Now, So You Better Fucking Text Me Back",2016
5 Sexy Bra and Panty Sets You Will Never Wear Together,2016
4 Police Brutality Statistics To Boldly Share With Everyone But Aunt Sharon,2016
5 Truths About Love Every 20-Something Should Know Before the Big Exam,2016
Food Delivery Hacks to Have Your Order Brought Directly into Your Gaping Maw,2016
Hangover Cures That Are Just Ways To Be Even More Drunk In The Morning,2016
Wow! This New Ab Workout Is Just Wondering If He’s Cheating On You,2016
Woman Shaves Head To Make Her Carpet Match Her Drapes,2016
Nation Consumed By Pokemon Go No Longer Has Time To Use Guns,2016
4 Things About Your Date That You Already Knew From Googling Him,2016
"Why You Should Use a Nut Butter Face Masque, Even If You’re Severely Allergic",2016
Researchers Discover 4 New Ways To Spell ‘Caitlin’,2016
High-Waisted Shorts Sure To Destroy Your Vagina,2016
5 Easy Steps To Be Perfect Just The Way You Are,2016
"How to Get Rid Of Those Fine Lines &amp; Wrinkles That Only You Have, Nobody Else",2016
"I Have A Bike Basket, So Yeah, I’m Definitely Adorable",2016
5 Things He’s Not Telling You Because He’s Asleep Right Now,2016
6 Fun Camo Tops That Will Take Him Right Back to ‘Nam,2016
5 Reasons You Should Vote for Hillary Clinton And Also Take a Look at the 2001 Accord I’m Selling,2016
8 Cute Gym Bags To Pack and That’s It,2016
Wow! This Girl Was So Laid-Back She Fell Into a Lake!,2016
"4 Status Updates That Are Honestly Not Even About You, Kendall",2016
"The Types of Men You’ll Date in Your 30s, None of Whom Are Paul",2016
Brave! Woman Leaves For The Night With Only 22% Battery,2016
5 Signs He’s Your Soul Mate but Not Your Twin Flame,2016
You Won’t Believe How This Woman Turns Daddy Issues Into Tasteful Centerpieces,2016
On Mouth Time: It’s Salad Dressing Week! (w/Naomi Ekperigin),2016
Healthy Snacks To Balance Out All The Junk You’ll Devour When You’re High Tonight,2016
How To Look Your Cousin in the Eye After You Matched On Tinder,2016
Victorian-Inspired Blouses To Show Him You Shan’t Speak out of Turn,2016
4 Networking Openers He Can’t Possibly Read as Flirting But Will Anyway,2016
I Have Already Thrown Back All of My Memories,2016
Woman Sentenced to Community Service For Wearing Same Dress to Two Different Weddings,2016
"5 Children With French Braids That Will Make You Say, ‘Bitch Who Did That For You?’",2016
5 White Silk Blouses That Highlight Your Bleeding Bacne,2016
Cute Little Diaries They’ll End Up Using Against You In The Trial,2016
Pregnant Belly Molds To Show Your Kid Precisely What They Did To Your Body,2016
Woman Flattened Into Nothingness After Man Leans Airplane Seat All The Way Back,2016
"Inappropriate Things to Tweet Because I Don’t Care What Future Employers Think, Mom",2016
STUDY: Women Happier in Relationships When Their Partners Blow on Their Bellies Like a Tuba,2016
I Fucked Him Just To Get Those Cargo Shorts Off,2016
"6 Desserts That Are Better Than Sex, But Not As Good As ‘Hey Ya’ by Outkast",2016
4 Sex Positions That Won’t Disturb Derek’s Rescue Pugs,2016
My Bathroom Stall Door Is Stuck So Now I Have to Live Here,2016
5 Chapstick Cozies That Will Prove How Comfortable You Are in Your Relationship,2016
BREAKING: Maria from Accounting is Dating Dat Boi,2016
Fun New Makeup Tricks to Do Every Day Until You Die,2016
Woman Leaves Bar In Search of Better Photo Backdrop,2016
How To Stay Woke on Less Than 6 Hours a Night,2016
4th of July Bikinis To Let Everyone Know You Definitely Understand What This Holiday Means,2016
How to Leave A One-Night Stand With Your Dignity And His Cocker Spaniel,2016
Cute Ways to Make a Free Outdoor Movie Cost More Than a Movie Ticket,2016
4 Things to Yell Over The Sound of Your Tampon Wrapper Opening,2016
Unfounded Scientific Studies Now Responsible For 90% Of What Becca Eats,2016
How To Make The Most Of The Gap Between When He Interrupted You And When He Remembered What He Was Going To Say,2016
On Mouth Time: Boyfs &amp; Hubsands (w/Aubrey Plaza),2016
5 Mating Calls To Warble When Tinder’s Not Working Out,2016
"Romantic First Date Ideas That—Actually, Sure, Just Coffee is Fine",2016
Eye Creams That Would be Great to Use if They All Weren’t Like $200,2016
"QUIZ: How Dare You, Jason?",2016
"Ummm These Foods Are Green, Soooo…",2016
Jennifer Can’t Believe Her Book Club ‘Brexit’ Was Permanent,2016
This Game of Thrones Theory Will Confuse You and Make You Feel Like an Idiot,2016
"How To Enjoy Life’s Little Pleasures, Like Dave’s Dick",2016
The Best Rosé Wines To Keep Drinking When Kayla Calls Your Brother Hot,2016
Woman With Job Just Steals Some Toothpaste for Some Reason,2016
Cool New Identities To Assume After You Accidentally Friend His Ex-Girlfriend,2016
7 Mother Teresa Quotes To Remind You That All Other Women Are Enemies,2016
Yummy Condiments That Will Make Your Clit Taste Like Gordon Ramsay Made It,2016
How To Snag A Groomsman With Your Mouth Full Of Shrimp Cocktail,2016
7 Brainy Podcasts To Justify Your Lengthy Beauty Routine,2016
"7 Trends Men Hate, So Why The Fuck Are You Still Wearing Them?",2016
6 Delicious Champagnes You Definitely Can’t Open Without A Man,2016
Nobody Is Perfect But Erin Is Close and I Hate Her for That,2016
5 White Tops Your Bra Will Show Through No Matter How Hard You Try,2016
Flirty Beach Waves That Will Trigger Your Fear of Drowning,2016
How To Fake A Period for Hot Period Sex,2016
Why I Stopped Searching for Mr. Right and Found Doug Who Is Fine,2016
How To Snap a Sexy Selfie Without Stopping to Eat Sheet Cake with Your Hands,2016
Hot New Moves To Get Your Body In Front Of His Air Conditioner,2016
6 Times Sharon Was Not Your Real Mom,2016
Harmless Facebook Statuses to Start Shit On,2016
I Still Live With My Ex And Also This Wily Raccoon,2016
QUIZ: Does This Dress Really Look Fabulous on You or is Stacia Working on Commission?,2016
I Quit My Job as An April Fool’s Prank – Is it Time to Go Back?,2016
"Cute Clutch Bags that Say, ‘Don’t Ask Me For Gum’",2016
"After Lengthy Deliberation, Local Pharmacist Upholds Roe v. Wade",2016
Woman Patiently Waiting for Menopause to Try White Jeans,2016
"QUIZ: Are You Dating the Right Guy for You? If Not, How About My Friend Kyle?",2016
How To Stay Fit by Running To Your Car Every Night Because The Dark Parking Garage Is Scary As Fuck,2016
Woman Totally Looks Like Someone Else You Know,2016
5 Reasons to Monogram Your Baby,2016
It’s Important That You Vote With My Conscience This Election,2016
Get Ready For Summer With A Beach-Shaped Body,2016
We Asked 10 Guys What They Look For in a Woman and Forgot all Their Answers,2016
6 Meal Replacement Shakes Great for Washing Down Meals,2016
Bras That Are More Supportive Than Stephanie,2016
5 Things Jenn Said While Blacked Out That Are Actually Pretty True,2016
Local Mom Gives Birth to Three Overnight Oats in Mason Jars,2016
Study Shows 35% of Women Have Thought About Their Neko Atsume Yard During Sex,2016
3 Ways Reductress Is Destroying L.A. This Week,2016
"Father’s Day Gift Ideas for the Dad Who Has Everything, Including a Second Family",2016
On Mouth Time: Pulling Inspiration! (w/Ophira Eisenberg),2016
"Which Is The Best Birth Control Pill? Ask Your Doctor—Or Me, Your Horrible Friend Nancy",2016
"The Best T-shirts to Get Him To Say, “How ‘Bout Them Cubs”",2016
8 Photos of Ariana Grande Where Something Is DEFINITELY Up,2016
5 Eagles I Hope Carry Me Away this Summer,2016
My Boyfriend Is Actually A Pop-Up Ad I Can’t Close,2016
Cruelty-free Beauty Products That Would Still Look Better on an Animal Than on You,2016
7 Half-Marathons To Not Sign Up For,2016
"4 Vegan Recipes for When You Feel Like Belonging to Something, Anything",2016
Dripping Wet Work Hairstyles That Say ‘I’ll Be Quitting Next Month’,2016
"Hot Dad #TBTs That Say, ‘I Would’ve Fucked Him’",2016
"Eyebrow Products To Draw On Emotion, You Sociopath",2016
4 Mentors Who Haven’t Tried To Have Sex With You Yet,2016
Woman Who Has Seen ‘Mamma Mia!’ 33 Times Has No Plans To Watch ‘The Wire’,2016
4 Gorgeous Rings To Get Stuck On Your Swollen Fingers This Summer,2016
6 Feminist Memoirs to Leave Lying Around So Your Boyfriend Might at Least Read the Jacket,2016
4 Comfortable Chairs to Uncomfortably Watch Woody Allen Movies,2016
"Granola Bars to Keep in Your Purse So Your Friends Say, ‘You’re Such a Mom’",2016
How to Lick an Envelope Without Looking Too Slutty,2016
Here’s the Scientific Reason You Set Fire to His Yard,2016
4 Brene Brown Quotes for When Kevin Won’t Reciprocate Oral,2016
Foods to Spill In Bed So He Finally Washes His Sheets,2016
"Office-Appropriate Looks That Say, ‘I Went to the 2005 Warped Tour’",2016
People Know I’m a Fashionista Because My Shirt Says ‘Fashionista’,2016
Personal Brand Guidelines If Your Name is Kendall And You’re Good With People,2016
Woman Thinks She Can Just Decide On An Entree While Everyone Else Orders,2016
"Fun Date Spots That Say, ‘I’m Your Granddaughter From The Future’",2016
Cool-Girl Emojis That Will Earn His Respect,2016
How To Feel Full On Just Your Birth Control,2016
Freaky! Woman Makes EXACT Same Mistakes in Her 30s as She Did in Her 20s,2016
How To Negotiate A Hostage Situation According To Your Kidnapper’s Sign,2016
"I Got Rid of Everything That Reminded Me of Matt, Except These 14 Things",2016
I Refuse to Be Labeled by Anything Except For These Huge Hermes Belt Buckles,2016
"How to Correctly Apply Blush, You Whore",2016
How to Repurpose Female Condoms Into a Water Reservoir for When the Big One Hits,2016
"Party Dresses That Say, ‘It’s My Birthday And Someone Has To Fuck Me’",2016
5 Kissing Techniques to Show Him You’ve Totally Moved On,2016
6 Cute Updos That Say ‘I’m A Sweaty Little Pig’,2016
Successful Woman Dies From Brain Being Picked to Death,2016
How Dating An Older Man Helped Me Learn To Check My Voicemail,2016
On Mouth Time: It’s LMK Day! (w/Sudi Green),2016
"‘We Can Still Win This Thing,’ Says Man As Wife Files Divorce Papers",2016
5 Easy-to-Grow Fresh Herbs to Let Rot on Your Windowsill All Summer,2016
The 5 Best Things About Being A Woman Who’s Crying On The Floor Of This Applebee’s,2016
Is He Giving You Butterflies or Is Your IBS Flaring Up?,2016
"Delicate Midi Rings That Say, ‘I Want Your Dick To Break Me’",2016
5 Makeup Removers That Don’t Work As Well As Crying Uncontrollably,2016
Wow! This Little Girl is a Published Author and You’re Still Working at Costco,2016
Are You Good Enough for Patio Season?,2016
Finally! A Snapchat Filter That Just Edits Out Your Face Altogether,2016
We Were All Ready To Go And Then Michelle Had to Pee,2016
"6 European Hideaways You Won’t Visit This Summer, You Peasant",2016
5 Times Emma Watson Was So Perfect It Lowered My Self-Esteem,2016
"4 Hats that Say, ‘I Thought I Could Handle a Lob and I Was Wrong’",2016
"5 Baby Names That Also Work For Ferrets, If It Comes To That",2016
Is He Sexily Gazing Towards the Horizon or Did the Lasik Surgery Go Poorly?,2016
Are You Having Enough Sex? And Other Questions That Are None of Our Business,2016
